,0,tag
12,nthe very elderly in intensive care relationship between acuity of illness and longterm mortality a results 78 patients were included with a median age of 87 range 8596 22 patients 28 died during th,outcome
12,further 12 15 died on the ward before discharge giving a total of 34 44 hospital deaths 6and 24month mortality were 54 and 60 respectively medical patients had the highest acuity scores and highest mortality at ,outcome
12,g 103  and increasing numbers of organs supported correlated with shorter time from icu admission to death p  00001 in both cases of those who required support of 45 organs 8 patients none survived their hos,outcome
12,s were still alive at two years high apache iii scores and organ support were associated with higher mortality these results suggest that intensive care is of benefit to selected patients aged over 85 and that a,outcome
12,well as muscle weakness quantified by medical research council sum scores n  278results five days of sepsis reduced body weight similarly in lean and obese mice with more fat loss in the obese p  003 lean clp,outcome
12, posticu admission p  001conclusions in conclusion during critical illness premorbid obesity but not nutrition facilitated utilization of stored lipids and attenuated muscle wasting and weakness introduction the,outcome
12,2  active mobilisation shortens hospital stay increases return to independent function 3 and reduces delirium 3  uk icu standards introduced in 2013 direct 45 minutesday of active mobilisation in suitable patie,outcome
12,sed to 30 minutes in june 2015 and to 45 minutes in october 2015we saw a reduction of 12 days in our ventilator length of stay september 2014 as better reliability in active mobilisation was achievedconclusions t,outcome
12,uce days in mechanical ventilation shorten icu and hospital length of stay decrease the incidence of delirium and improve survival a great part of icu patients are on vasoactive drug therapy but there are few d,outcome
12,istically significant association was found between reduction in urine output and increased hospital mortality with a mortality rate of 79 in those with reduced output compared with 13 with normal output for tho,outcome
12, study was performed from december 2013 to july 2014 patients were screened daily until discharge or death over a consecutive 28day period we collected data on demographic and baseline variables coexisting d,outcome
12,nical ventilation acute physiology and chronic health evaluation ii apache ii score sequential organ failure assessment sofa score glasgow coma score gcs and vasoactive medicationsresults a total of 194 patien,outcome
12,veloped a pu the factors associated with pu development were serum albumin level p 00004 generalized edema p  0004 mechanical ventilation use p  00007 sedation p  001 and gcs p  000001 age gender body mass i,outcome
12,untry like india not only its cost effective but also made a significant decrease in alos along with mortality and nosocomial infection this leads to a direct impact of financials on patients and the hospital by,outcome
12,5 however palbeficu patients were less likely to be admitted in the icu 31 vs 53 p  005 and hospital mortality was similar in both groups 88 vs 82 p  005 both adjusted for severity of illnessconclusions cooccurr,outcome
12,quest was associated with a lower chance of icu admission these patients had extremely high hospital mortality despite differences in timing of consultation diagnosis pps and definition of life support limitatio,outcome
12, suggested that false optimism is associated with medical activism or a strong need for control over death which is prevalent in the western world or ignorance or some emotional anesthesia present in us resu,outcome
